#RIC;Alias Underlying RIC;Domain;Date-Time;GMT Offset;Type;Bid Price;Bid Size;Ask Price;Ask Size
SETU26;;Market Price;2026-09-04T14:00:34.746294219Z;-5;Quote;6.8;262;6.85;242
SETU26;;Market Price;2026-09-04T14:00:35.606807845Z;-5;Quote;6.8;260;6.85;242
SETU26;;Market Price;2026-09-04T14:00:35.606807845Z;-5;Quote;6.8;258;6.85;242
SETU26;;Market Price;2026-09-04T14:00:38.626781355Z;-5;Quote;6.8;257;6.85;242
SETU26;;Market Price;2026-09-04T14:00:39.021927226Z;-5;Quote;6.8;256;6.85;242
SETU26;;Market Price;2026-09-04T14:00:39.066716757Z;-5;Quote;6.8;253;6.85;242
SETU26;;Market Price;2026-09-04T14:00:39.066716757Z;-5;Quote;6.8;250;6.85;242
SETU26;;Market Price;2026-09-04T14:00:39.085753735Z;-5;Quote;6.8;247;6.85;242
SETU26;;Market Price;2026-09-04T14:00:39.626866062Z;-5;Quote;6.8;243;6.85;242
SETU26;;Market Price;2026-09-04T14:00:40.022145721Z;-5;Quote;6.8;240;6.85;242
SETU26;;Market Price;2026-09-04T14:00:40.626705181Z;-5;Quote;6.8;238;6.85;242
SETU26;;Market Price;2026-09-04T14:00:40.836782354Z;-5;Quote;6.8;236;6.85;242
SETU26;;Market Price;2026-09-04T14:00:40.876689876Z;-5;Quote;6.8;234;6.85;242
SETU26;;Market Price;2026-09-04T14:00:40.876689876Z;-5;Quote;6.8;233;6.85;242
SETU26;;Market Price;2026-09-04T14:00:41.017014102Z;-5;Quote;6.8;231;6.85;242
SETU26;;Market Price;2026-09-04T14:00:41.626988391Z;-5;Quote;6.8;230;6.85;242
SETU26;;Market Price;2026-09-04T14:00:41.876898537Z;-5;Quote;6.8;229;6.85;242
SETU26;;Market Price;2026-09-04T14:00:47.331972273Z;-5;Quote;6.8;227;6.85;242
SETU26;;Market Price;2026-09-04T14:00:47.335930411Z;-5;Quote;6.8;226;6.85;242
SETU26;;Market Price;2026-09-04T14:00:50.536998288Z;-5;Quote;6.8;225;6.85;242
SETU26;;Market Price;2026-09-04T14:00:50.536998288Z;-5;Quote;6.8;223;6.85;242
SETU26;;Market Price;2026-09-04T14:00:51.041678091Z;-5;Quote;6.8;222;6.85;242
SETU26;;Market Price;2026-09-04T14:00:51.532216388Z;-5;Quote;6.8;221;6.85;242
SETU26;;Market Price;2026-09-04T14:00:56.161958007Z;-5;Quote;6.8;220;6.85;242
SETU26;;Market Price;2026-09-04T14:00:59.321440098Z;-5;Quote;6.8;219;6.85;242
SETU26;;Market Price;2026-09-04T14:01:00.946534333Z;-5;Quote;6.8;217;6.85;242
SETU26;;Market Price;2026-09-04T14:01:04.337206247Z;-5;Quote;6.8;199;6.85;242
SETU26;;Market Price;2026-09-04T14:01:04.337206247Z;-5;Quote;6.8;199;6.85;287
SETU26;;Market Price;2026-09-04T14:01:04.626816911Z;-5;Quote;6.8;199;6.85;242
SETU26;;Market Price;2026-09-04T14:01:05.627076164Z;-5;Quote;6.8;196;6.85;242
SETU26;;Market Price;2026-09-04T14:01:05.801588196Z;-5;Quote;6.8;194;6.85;242
SETU26;;Market Price;2026-09-04T14:01:05.871917973Z;-5;Quote;6.8;194;6.85;287
SETU26;;Market Price;2026-09-04T14:01:06.451739522Z;-5;Quote;6.8;195;6.85;287
SETU26;;Market Price;2026-09-04T14:01:06.691695098Z;-5;Quote;6.8;194;6.85;287
SETU26;;Market Price;2026-09-04T14:01:06.802206560Z;-5;Quote;6.8;192;6.85;287
SETU26;;Market Price;2026-09-04T14:01:07.692050382Z;-5;Quote;6.8;190;6.85;287
SETU26;;Market Price;2026-09-04T14:01:10.066978719Z;-5;Quote;6.8;173;6.85;287
SETU26;;Market Price;2026-09-04T14:01:12.461411111Z;-5;Quote;6.8;172;6.85;286
SETU26;;Market Price;2026-09-04T14:01:15.467031772Z;-5;Quote;6.8;172;6.85;241
SETU26;;Market Price;2026-09-04T14:01:23.531555221Z;-5;Quote;6.8;152;6.85;241
SETU26;;Market Price;2026-09-04T14:01:23.536535676Z;-5;Quote;6.8;152;6.85;286
SETU26;;Market Price;2026-09-04T14:01:23.681869980Z;-5;Quote;6.8;152;6.85;241
SETU26;;Market Price;2026-09-04T14:01:28.826922394Z;-5;Quote;6.8;152;6.85;286
SETU26;;Market Price;2026-09-04T14:01:28.826922394Z;-5;Quote;6.8;152;6.85;296
SETU26;;Market Price;2026-09-04T14:01:29.456710969Z;-5;Quote;6.8;151;6.85;296
SETU26;;Market Price;2026-09-04T14:01:30.012257034Z;-5;Quote;6.8;131;6.85;296
SETU26;;Market Price;2026-09-04T14:01:30.166590333Z;-5;Quote;6.8;131;6.85;251
SETU26;;Market Price;2026-09-04T14:01:36.581958189Z;-5;Quote;6.8;131;6.85;296
SETU26;;Market Price;2026-09-04T14:01:37.061851804Z;-5;Quote;6.8;130;6.85;296
SETU26;;Market Price;2026-09-04T14:01:37.066833996Z;-5;Quote;6.8;129;6.85;296
SETU26;;Market Price;2026-09-04T14:01:38.062363556Z;-5;Quote;6.8;128;6.85;296
SETU26;;Market Price;2026-09-04T14:01:38.986538092Z;-5;Quote;6.8;126;6.85;296
SETU26;;Market Price;2026-09-04T14:01:40.016588256Z;-5;Quote;6.8;106;6.85;296
SETU26;;Market Price;2026-09-04T14:01:40.561631023Z;-5;Quote;6.8;106;6.85;251
SETU26;;Market Price;2026-09-04T14:01:41.062319671Z;-5;Quote;6.8;105;6.85;251
SETU26;;Market Price;2026-09-04T14:01:42.056512414Z;-5;Quote;6.8;102;6.85;251
SETU26;;Market Price;2026-09-04T14:01:43.381659026Z;-5;Quote;6.8;101;6.85;251
SETU26;;Market Price;2026-09-04T14:01:44.147310951Z;-5;Quote;6.8;99;6.85;251
SETU26;;Market Price;2026-09-04T14:01:44.151365412Z;-5;Quote;6.8;98;6.85;251
SETU26;;Market Price;2026-09-04T14:01:44.275331471Z;-5;Quote;6.8;97;6.85;251
SETU26;;Market Price;2026-09-04T14:01:44.381693585Z;-5;Quote;6.8;95;6.85;251
SETU26;;Market Price;2026-09-04T14:01:44.542007492Z;-5;Quote;6.8;95;6.85;296
SETU26;;Market Price;2026-09-04T14:01:45.036828138Z;-5;Quote;6.8;95;6.85;251
SETU26;;Market Price;2026-09-04T14:01:45.147364520Z;-5;Quote;6.8;94;6.85;251
SETU26;;Market Price;2026-09-04T14:01:45.152318113Z;-5;Quote;6.8;93;6.85;251
SETU26;;Market Price;2026-09-04T14:01:46.146480139Z;-5;Quote;6.8;91;6.85;251
SETU26;;Market Price;2026-09-04T14:01:46.151500927Z;-5;Quote;6.8;89;6.85;251
SETU26;;Market Price;2026-09-04T14:01:49.806692416Z;-5;Quote;6.8;86;6.85;251
SETU26;;Market Price;2026-09-04T14:01:49.811783537Z;-5;Quote;6.8;85;6.85;251
SETU26;;Market Price;2026-09-04T14:01:49.811783537Z;-5;Quote;6.8;82;6.85;251
SETU26;;Market Price;2026-09-04T14:01:50.142221971Z;-5;Quote;6.8;48;6.85;251
SETU26;;Market Price;2026-09-04T14:02:01.271738998Z;-5;Quote;6.8;46;6.85;251
SETU26;;Market Price;2026-09-04T14:02:03.491779001Z;-5;Quote;6.8;44;6.85;251
SETU26;;Market Price;2026-09-04T14:02:03.496764930Z;-5;Quote;6.8;41;6.85;251
SETU26;;Market Price;2026-09-04T14:02:05.537006993Z;-5;Quote;6.8;42;6.85;251
SETU26;;Market Price;2026-09-04T14:02:11.546661645Z;-5;Quote;6.8;41;6.85;250
SETU26;;Market Price;2026-09-04T14:02:11.551653169Z;-5;Quote;6.8;28;6.85;250
SETU26;;Market Price;2026-09-04T14:02:14.021578307Z;-5;Quote;6.8;27;6.85;250
SETU26;;Market Price;2026-09-04T14:02:14.911486486Z;-5;Quote;6.8;24;6.85;250
SETU26;;Market Price;2026-09-04T14:02:14.931402508Z;-5;Quote;6.8;22;6.85;250
SETU26;;Market Price;2026-09-04T14:02:15.022129357Z;-5;Quote;6.8;20;6.85;250
SETU26;;Market Price;2026-09-04T14:02:15.556765849Z;-5;Quote;6.8;17;6.85;250
SETU26;;Market Price;2026-09-04T14:02:15.556765849Z;-5;Quote;6.8;14;6.85;250
SETU26;;Market Price;2026-09-04T14:02:15.556765849Z;-5;Quote;6.75;111;6.85;250
SETU26;;Market Price;2026-09-04T14:02:15.561748467Z;-5;Quote;6.8;49;6.85;250
SETU26;;Market Price;2026-09-04T14:02:16.021726387Z;-5;Quote;6.8;47;6.85;250
SETU26;;Market Price;2026-09-04T14:02:20.906713988Z;-5;Quote;6.8;44;6.85;250
SETU26;;Market Price;2026-09-04T14:02:25.011496373Z;-5;Quote;6.8;41;6.85;250
SETU26;;Market Price;2026-09-04T14:02:27.025200631Z;-5;Quote;6.8;40;6.85;250
SETU26;;Market Price;2026-09-04T14:02:27.025200631Z;-5;Quote;6.8;39;6.85;250
SETU26;;Market Price;2026-09-04T14:02:27.025200631Z;-5;Quote;6.8;38;6.85;250
SETU26;;Market Price;2026-09-04T14:02:27.025200631Z;-5;Quote;6.8;37;6.85;250
SETU26;;Market Price;2026-09-04T14:02:28.021329762Z;-5;Quote;6.8;34;6.85;250
SETU26;;Market Price;2026-09-04T14:02:31.226792042Z;-5;Quote;6.8;33;6.85;250
SETU26;;Market Price;2026-09-04T14:02:31.517261231Z;-5;Quote;6.8;32;6.85;250
SETU26;;Market Price;2026-09-04T14:02:31.522165394Z;-5;Quote;6.8;30;6.85;250
SETU26;;Market Price;2026-09-04T14:02:31.542090887Z;-5;Quote;6.75;111;6.8;70
SETU26;;Market Price;2026-09-04T14:02:31.542090887Z;-5;Quote;6.75;111;6.8;79
SETU26;;Market Price;2026-09-04T14:02:31.542090887Z;-5;Quote;6.75;111;6.8;28
SETU26;;Market Price;2026-09-04T14:02:31.547053220Z;-5;Quote;6.8;32;6.85;650
SETU26;;Market Price;2026-09-04T14:02:31.557004134Z;-5;Quote;6.8;32;6.85;250
SETU26;;Market Price;2026-09-04T14:02:31.557004134Z;-5;Quote;6.8;32;6.85;650
SETU26;;Market Price;2026-09-04T14:02:31.557004134Z;-5;Quote;6.8;32;6.85;1050
SETU26;;Market Price;2026-09-04T14:02:31.561990002Z;-5;Quote;6.8;32;6.85;650
SETU26;;Market Price;2026-09-04T14:02:31.566958385Z;-5;Quote;6.8;2;6.85;650
SETU26;;Market Price;2026-09-04T14:02:31.576917574Z;-5;Quote;6.8;2;6.85;250
SETU26;;Market Price;2026-09-04T14:02:31.726534151Z;-5;Quote;6.75;111;6.85;250
SETU26;;Market Price;2026-09-04T14:02:31.726534151Z;-5;Quote;6.8;49;6.85;250
SETU26;;Market Price;2026-09-04T14:02:32.227068087Z;-5;Quote;6.8;47;6.85;250
SETU26;;Market Price;2026-09-04T14:02:32.516417512Z;-5;Quote;6.8;46;6.85;250
SETU26;;Market Price;2026-09-04T14:02:36.672415705Z;-5;Quote;6.8;45;6.85;250
SETU26;;Market Price;2026-09-04T14:02:36.672415705Z;-5;Quote;6.8;44;6.85;250
SETU26;;Market Price;2026-09-04T14:02:36.676561867Z;-5;Quote;6.8;41;6.85;250
SETU26;;Market Price;2026-09-04T14:02:38.172076823Z;-5;Quote;6.8;40;6.85;250
SETU26;;Market Price;2026-09-04T14:02:38.172076823Z;-5;Quote;6.8;39;6.85;250
SETU26;;Market Price;2026-09-04T14:02:38.177062574Z;-5;Quote;6.8;38;6.85;250
SETU26;;Market Price;2026-09-04T14:02:39.312541928Z;-5;Quote;6.8;36;6.85;250
SETU26;;Market Price;2026-09-04T14:02:39.312541928Z;-5;Quote;6.8;33;6.85;250
SETU26;;Market Price;2026-09-04T14:02:39.312541928Z;-5;Quote;6.8;31;6.85;250
SETU26;;Market Price;2026-09-04T14:02:39.312541928Z;-5;Quote;6.8;30;6.85;250
SETU26;;Market Price;2026-09-04T14:02:40.311315289Z;-5;Quote;6.8;29;6.85;250
SETU26;;Market Price;2026-09-04T14:02:40.331879833Z;-5;Quote;6.8;26;6.85;250
SETU26;;Market Price;2026-09-04T14:02:42.261886618Z;-5;Quote;6.8;25;6.85;250
SETU26;;Market Price;2026-09-04T14:02:42.261886618Z;-5;Quote;6.8;24;6.85;250
SETU26;;Market Price;2026-09-04T14:02:44.892196935Z;-5;Quote;6.8;23;6.85;250
SETU26;;Market Price;2026-09-04T14:02:44.897171560Z;-5;Quote;6.8;20;6.85;250
SETU26;;Market Price;2026-09-04T14:02:47.222114184Z;-5;Quote;6.8;18;6.85;250
SETU26;;Market Price;2026-09-04T14:02:47.227083458Z;-5;Quote;6.8;16;6.85;250
SETU26;;Market Price;2026-09-04T14:02:47.227083458Z;-5;Quote;6.8;2;6.85;250
SETU26;;Market Price;2026-09-04T14:02:47.336544665Z;-5;Quote;6.75;111;6.85;250
SETU26;;Market Price;2026-09-04T14:02:47.336544665Z;-5;Quote;6.75;111;6.8;10
SETU26;;Market Price;2026-09-04T14:02:47.341422837Z;-5;Quote;6.8;20;6.85;242
SETU26;;Market Price;2026-09-04T14:02:47.357368513Z;-5;Quote;6.8;20;6.85;642
SETU26;;Market Price;2026-09-04T14:02:47.357368513Z;-5;Quote;6.8;20;6.85;639
SETU26;;Market Price;2026-09-04T14:02:47.357368513Z;-5;Quote;6.8;20;6.85;638
SETU26;;Market Price;2026-09-04T14:02:47.357368513Z;-5;Quote;6.8;20;6.85;637
SETU26;;Market Price;2026-09-04T14:02:47.357368513Z;-5;Quote;6.8;20;6.85;636
SETU26;;Market Price;2026-09-04T14:02:47.357368513Z;-5;Quote;6.8;20;6.85;634
SETU26;;Market Price;2026-09-04T14:02:47.357368513Z;-5;Quote;6.8;20;6.85;1034
SETU26;;Market Price;2026-09-04T14:02:47.357368513Z;-5;Quote;6.8;20;6.85;634
SETU26;;Market Price;2026-09-04T14:02:47.372315279Z;-5;Quote;6.8;20;6.85;234
SETU26;;Market Price;2026-09-04T14:02:48.727153940Z;-5;Quote;6.8;18;6.85;234
SETU26;;Market Price;2026-09-04T14:02:48.732137760Z;-5;Quote;6.8;15;6.85;234
SETU26;;Market Price;2026-09-04T14:02:48.732137760Z;-5;Quote;6.8;12;6.85;234
SETU26;;Market Price;2026-09-04T14:02:48.732137760Z;-5;Quote;6.75;111;6.85;234
SETU26;;Market Price;2026-09-04T14:02:48.737113621Z;-5;Quote;6.8;31;6.85;234
SETU26;;Market Price;2026-09-04T14:02:50.936714216Z;-5;Quote;6.8;29;6.85;234
SETU26;;Market Price;2026-09-04T14:02:53.616961052Z;-5;Quote;6.8;29;6.85;279
SETU26;;Market Price;2026-09-04T14:02:53.631913147Z;-5;Quote;6.8;9;6.85;279
SETU26;;Market Price;2026-09-04T14:02:53.636974323Z;-5;Quote;6.8;2;6.85;279
SETU26;;Market Price;2026-09-04T14:02:53.931574176Z;-5;Quote;6.75;111;6.85;279
SETU26;;Market Price;2026-09-04T14:02:53.931574176Z;-5;Quote;6.8;45;6.85;279
SETU26;;Market Price;2026-09-04T14:02:54.012260507Z;-5;Quote;6.8;45;6.85;234
SETU26;;Market Price;2026-09-04T14:02:59.352184709Z;-5;Quote;6.8;25;6.85;234
SETU26;;Market Price;2026-09-04T14:02:59.871911329Z;-5;Quote;6.8;22;6.85;234
SETU26;;Market Price;2026-09-04T14:03:00.016392631Z;-5;Quote;6.8;19;6.85;234
SETU26;;Market Price;2026-09-04T14:03:00.217395411Z;-5;Quote;6.8;18;6.85;234
SETU26;;Market Price;2026-09-04T14:03:00.217395411Z;-5;Quote;6.8;17;6.85;234
SETU26;;Market Price;2026-09-04T14:03:00.586491060Z;-5;Quote;6.75;111;6.8;34
SETU26;;Market Price;2026-09-04T14:03:00.586491060Z;-5;Quote;6.75;111;6.8;40
SETU26;;Market Price;2026-09-04T14:03:00.591480729Z;-5;Quote;6.8;21;6.85;234
SETU26;;Market Price;2026-09-04T14:03:00.606409036Z;-5;Quote;6.8;21;6.85;634
SETU26;;Market Price;2026-09-04T14:03:00.606409036Z;-5;Quote;6.8;21;6.85;1034
SETU26;;Market Price;2026-09-04T14:03:00.606409036Z;-5;Quote;6.8;21;6.85;634
SETU26;;Market Price;2026-09-04T14:03:00.611461910Z;-5;Quote;6.8;14;6.85;634
SETU26;;Market Price;2026-09-04T14:03:00.617039750Z;-5;Quote;6.8;14;6.85;620
SETU26;;Market Price;2026-09-04T14:03:00.621311357Z;-5;Quote;6.8;14;6.85;220
SETU26;;Market Price;2026-09-04T14:03:01.021613725Z;-5;Quote;6.8;12;6.85;220
SETU26;;Market Price;2026-09-04T14:03:01.046573344Z;-5;Quote;6.8;2;6.85;220
SETU26;;Market Price;2026-09-04T14:03:01.386977383Z;-5;Quote;6.75;111;6.85;220
SETU26;;Market Price;2026-09-04T14:03:01.392059909Z;-5;Quote;6.8;62;6.85;220
SETU26;;Market Price;2026-09-04T14:03:02.892240107Z;-5;Quote;6.8;61;6.85;220
SETU26;;Market Price;2026-09-04T14:03:05.625611616Z;-5;Quote;6.8;62;6.85;220
SETU26;;Market Price;2026-09-04T14:03:11.636948848Z;-5;Quote;6.8;61;6.85;219
SETU26;;Market Price;2026-09-04T14:03:13.161885601Z;-5;Quote;6.8;48;6.85;219
SETU26;;Market Price;2026-09-04T14:03:13.161885601Z;-5;Quote;6.8;28;6.85;219
SETU26;;Market Price;2026-09-04T14:03:13.161885601Z;-5;Quote;6.8;28;6.85;249
SETU26;;Market Price;2026-09-04T14:03:14.501710746Z;-5;Quote;6.8;25;6.85;249
SETU26;;Market Price;2026-09-04T14:03:15.256507247Z;-5;Quote;6.8;24;6.85;249
SETU26;;Market Price;2026-09-04T14:03:16.257055820Z;-5;Quote;6.8;23;6.85;249
SETU26;;Market Price;2026-09-04T14:03:17.277370669Z;-5;Quote;6.8;22;6.85;249
SETU26;;Market Price;2026-09-04T14:03:18.152159963Z;-5;Quote;6.8;19;6.85;249
SETU26;;Market Price;2026-09-04T14:03:19.366509947Z;-5;Quote;6.8;16;6.85;249
SETU26;;Market Price;2026-09-04T14:03:19.366509947Z;-5;Quote;6.75;111;6.85;249
SETU26;;Market Price;2026-09-04T14:03:19.366509947Z;-5;Quote;6.75;111;6.8;10
SETU26;;Market Price;2026-09-04T14:03:19.366509947Z;-5;Quote;6.75;111;6.8;15
SETU26;;Market Price;2026-09-04T14:03:19.371325071Z;-5;Quote;6.8;44;6.85;239
SETU26;;Market Price;2026-09-04T14:03:19.382289216Z;-5;Quote;6.8;44;6.85;639
SETU26;;Market Price;2026-09-04T14:03:19.387276601Z;-5;Quote;6.8;44;6.85;1039
SETU26;;Market Price;2026-09-04T14:03:19.387276601Z;-5;Quote;6.8;44;6.85;639
SETU26;;Market Price;2026-09-04T14:03:19.402196478Z;-5;Quote;6.8;44;6.85;239
SETU26;;Market Price;2026-09-04T14:03:20.566810573Z;-5;Quote;6.8;43;6.85;239
SETU26;;Market Price;2026-09-04T14:03:21.162256882Z;-5;Quote;6.8;40;6.85;239
SETU26;;Market Price;2026-09-04T14:03:21.567327516Z;-5;Quote;6.8;37;6.85;239
SETU26;;Market Price;2026-09-04T14:03:22.386378148Z;-5;Quote;6.75;111;6.8;101
SETU26;;Market Price;2026-09-04T14:03:22.391399509Z;-5;Quote;6.75;111;6.8;110
SETU26;;Market Price;2026-09-04T14:03:22.391399509Z;-5;Quote;6.75;111;6.8;43
SETU26;;Market Price;2026-09-04T14:03:22.396285332Z;-5;Quote;6.8;4;6.85;239
SETU26;;Market Price;2026-09-04T14:03:22.407340690Z;-5;Quote;6.8;4;6.85;639
SETU26;;Market Price;2026-09-04T14:03:22.407340690Z;-5;Quote;6.8;4;6.85;1039
SETU26;;Market Price;2026-09-04T14:03:22.412212933Z;-5;Quote;6.8;4;6.85;639
SETU26;;Market Price;2026-09-04T14:03:22.416976285Z;-5;Quote;6.8;2;6.85;639
SETU26;;Market Price;2026-09-04T14:03:22.416976285Z;-5;Quote;6.8;1;6.85;639
SETU26;;Market Price;2026-09-04T14:03:22.422268382Z;-5;Quote;6.75;111;6.85;639
SETU26;;Market Price;2026-09-04T14:03:22.422268382Z;-5;Quote;6.75;111;6.85;239
SETU26;;Market Price;2026-09-04T14:03:26.172211536Z;-5;Quote;6.7;4150;6.75;52
SETU26;;Market Price;2026-09-04T14:03:26.172211536Z;-5;Quote;6.7;3750;6.75;52
SETU26;;Market Price;2026-09-04T14:03:26.187152800Z;-5;Quote;6.7;3350;6.75;52
SETU26;;Market Price;2026-09-04T14:03:26.187152800Z;-5;Quote;6.7;2950;6.75;52
SETU26;;Market Price;2026-09-04T14:03:26.187152800Z;-5;Quote;6.7;2550;6.75;52
SETU26;;Market Price;2026-09-04T14:03:26.192035103Z;-5;Quote;6.7;2150;6.75;52
SETU26;;Market Price;2026-09-04T14:03:26.221911394Z;-5;Quote;6.7;1750;6.75;52
SETU26;;Market Price;2026-09-04T14:03:26.221911394Z;-5;Quote;6.7;1350;6.75;52
SETU26;;Market Price;2026-09-04T14:03:26.236850677Z;-5;Quote;6.7;950;6.75;52
SETU26;;Market Price;2026-09-04T14:03:39.082027728Z;-5;Quote;6.7;947;6.75;52
SETU26;;Market Price;2026-09-04T14:03:39.696519476Z;-5;Quote;6.7;950;6.75;52
SETU26;;Market Price;2026-09-04T14:03:40.202293988Z;-5;Quote;6.7;947;6.75;52
SETU26;;Market Price;2026-09-04T14:03:45.812214435Z;-5;Quote;6.7;946;6.75;52
SETU26;;Market Price;2026-09-04T14:03:46.181708754Z;-5;Quote;6.7;546;6.75;52
SETU26;;Market Price;2026-09-04T14:03:46.902303049Z;-5;Quote;6.7;545;6.75;52
SETU26;;Market Price;2026-09-04T14:03:48.421918047Z;-5;Quote;6.7;543;6.75;52
SETU26;;Market Price;2026-09-04T14:03:49.726879513Z;-5;Quote;6.7;543;6.75;36
SETU26;;Market Price;2026-09-04T14:03:49.841492346Z;-5;Quote;6.7;543;6.75;19
SETU26;;Market Price;2026-09-04T14:03:49.917042347Z;-5;Quote;6.7;543;6.75;2
SETU26;;Market Price;2026-09-04T14:03:49.996385156Z;-5;Quote;6.75;15;6.8;830
SETU26;;Market Price;2026-09-04T14:03:50.011616508Z;-5;Quote;6.75;15;6.8;430
SETU26;;Market Price;2026-09-04T14:03:50.016597524Z;-5;Quote;6.75;15;6.8;30
SETU26;;Market Price;2026-09-04T14:03:50.226672340Z;-5;Quote;6.75;13;6.8;30
SETU26;;Market Price;2026-09-04T14:03:50.231650772Z;-5;Quote;6.75;11;6.8;30
SETU26;;Market Price;2026-09-04T14:03:51.256751908Z;-5;Quote;6.7;543;6.8;19
SETU26;;Market Price;2026-09-04T14:03:51.256751908Z;-5;Quote;6.7;943;6.8;19
SETU26;;Market Price;2026-09-04T14:03:51.256751908Z;-5;Quote;6.7;543;6.8;19
SETU26;;Market Price;2026-09-04T14:03:51.256751908Z;-5;Quote;6.7;543;6.8;38
SETU26;;Market Price;2026-09-04T14:03:52.257025383Z;-5;Quote;6.7;542;6.8;38
SETU26;;Market Price;2026-09-04T14:03:52.446564830Z;-5;Quote;6.7;539;6.8;38
SETU26;;Market Price;2026-09-04T14:03:54.116950560Z;-5;Quote;6.7;537;6.8;38
SETU26;;Market Price;2026-09-04T14:03:54.151791562Z;-5;Quote;6.8;112;6.85;3839
SETU26;;Market Price;2026-09-04T14:03:54.151791562Z;-5;Quote;6.8;112;6.85;3439
SETU26;;Market Price;2026-09-04T14:03:54.151791562Z;-5;Quote;6.8;92;6.85;3439
SETU26;;Market Price;2026-09-04T14:03:54.151791562Z;-5;Quote;6.8;92;6.85;3039
SETU26;;Market Price;2026-09-04T14:03:54.151791562Z;-5;Quote;6.8;88;6.85;3039
SETU26;;Market Price;2026-09-04T14:03:54.166722387Z;-5;Quote;6.8;88;6.85;2639
SETU26;;Market Price;2026-09-04T14:03:54.171695722Z;-5;Quote;6.8;88;6.85;2239
SETU26;;Market Price;2026-09-04T14:03:54.171695722Z;-5;Quote;6.8;88;6.85;1839
SETU26;;Market Price;2026-09-04T14:03:54.196586611Z;-5;Quote;6.8;88;6.85;1439
SETU26;;Market Price;2026-09-04T14:03:54.216501879Z;-5;Quote;6.8;88;6.85;1039
SETU26;;Market Price;2026-09-04T14:03:54.386491906Z;-5;Quote;6.8;87;6.85;1039
SETU26;;Market Price;2026-09-04T14:03:54.391505859Z;-5;Quote;6.8;86;6.85;1039
SETU26;;Market Price;2026-09-04T14:03:57.012283585Z;-5;Quote;6.8;83;6.85;1039
SETU26;;Market Price;2026-09-04T14:03:57.171591926Z;-5;Quote;6.7;3337;6.8;66
SETU26;;Market Price;2026-09-04T14:03:57.171591926Z;-5;Quote;6.7;3337;6.8;96
SETU26;;Market Price;2026-09-04T14:03:57.171591926Z;-5;Quote;6.7;2937;6.8;96
SETU26;;Market Price;2026-09-04T14:03:57.171591926Z;-5;Quote;6.7;2937;6.8;100
SETU26;;Market Price;2026-09-04T14:03:57.186535654Z;-5;Quote;6.7;2537;6.8;100
SETU26;;Market Price;2026-09-04T14:03:57.186535654Z;-5;Quote;6.7;2137;6.8;100
SETU26;;Market Price;2026-09-04T14:03:57.186535654Z;-5;Quote;6.7;1737;6.8;100
SETU26;;Market Price;2026-09-04T14:03:57.191494448Z;-5;Quote;6.7;1337;6.8;100
SETU26;;Market Price;2026-09-04T14:03:57.211311578Z;-5;Quote;6.7;937;6.8;100
SETU26;;Market Price;2026-09-04T14:03:57.221521096Z;-5;Quote;6.7;537;6.8;100
SETU26;;Market Price;2026-09-04T14:03:57.307003078Z;-5;Quote;6.7;537;6.8;110
SETU26;;Market Price;2026-09-04T14:03:58.371622811Z;-5;Quote;6.7;534;6.8;110
SETU26;;Market Price;2026-09-04T14:04:00.036700247Z;-5;Quote;6.7;532;6.8;110
SETU26;;Market Price;2026-09-04T14:04:00.041676261Z;-5;Quote;6.7;529;6.8;110
SETU26;;Market Price;2026-09-04T14:04:02.201671155Z;-5;Quote;6.7;929;6.8;110
SETU26;;Market Price;2026-09-04T14:04:02.486339600Z;-5;Quote;6.7;400;6.8;110
SETU26;;Market Price;2026-09-04T14:04:04.501970545Z;-5;Quote;6.7;400;6.8;142
SETU26;;Market Price;2026-09-04T14:04:05.721717095Z;-5;Quote;6.7;401;6.8;142
SETU26;;Market Price;2026-09-04T14:04:06.161978362Z;-5;Quote;6.7;1;6.8;142
SETU26;;Market Price;2026-09-04T14:04:07.892055979Z;-5;Quote;6.7;1;6.8;138
SETU26;;Market Price;2026-09-04T14:04:07.892055979Z;-5;Quote;6.7;1;6.8;128
SETU26;;Market Price;2026-09-04T14:04:11.732201992Z;-5;Quote;6.65;3800;6.8;127
SETU26;;Market Price;2026-09-04T14:04:11.732201992Z;-5;Quote;6.65;3800;6.8;141
SETU26;;Market Price;2026-09-04T14:04:11.747145936Z;-5;Quote;6.65;3400;6.8;141
SETU26;;Market Price;2026-09-04T14:04:11.747145936Z;-5;Quote;6.65;3400;6.8;541
SETU26;;Market Price;2026-09-04T14:04:11.752098610Z;-5;Quote;6.65;3000;6.8;541
SETU26;;Market Price;2026-09-04T14:04:11.752098610Z;-5;Quote;6.65;3000;6.8;941
SETU26;;Market Price;2026-09-04T14:04:11.781974061Z;-5;Quote;6.65;2600;6.8;941
SETU26;;Market Price;2026-09-04T14:04:11.796914693Z;-5;Quote;6.65;2200;6.8;941
SETU26;;Market Price;2026-09-04T14:04:11.816819374Z;-5;Quote;6.65;2600;6.8;941
SETU26;;Market Price;2026-09-04T14:04:12.786673372Z;-5;Quote;6.65;3000;6.8;941
SETU26;;Market Price;2026-09-04T14:04:13.231710781Z;-5;Quote;6.65;2999;6.8;941
SETU26;;Market Price;2026-09-04T14:04:21.846259798Z;-5;Quote;6.65;2997;6.8;941
SETU26;;Market Price;2026-09-04T14:04:26.556571548Z;-5;Quote;6.65;2997;6.8;1041
